編號,機關代碼,縣市別代碼,行政區域代碼,鄉鎮市區,交易標的,土地區段位置-建物區段門牌,土地移轉總面積-平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,民國年月,移轉層次,總層數,建物型態,主要用途,主要建材,建築完成年月,屋齡,建物移轉總面積-平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價-元,單價-每平方公尺,車位類別,車位移轉總面積-平方公尺,車位總價-元,備註,地所狀態,id,Response_Address,Response_X,Response_Y,lng,lat
1606,387000000A,66000,66000000,西屯區,建物,臺中市西屯區臺灣大道四段１２７０號十五樓之３,0.0,住,,,11003,十五層,26.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990112.0,11,92.08,1,1,1,有,有,19000,206.0,坡道機械,13.86,0,租金含管理費。,5(揭露且明細顯示備註),18363,臺中市西屯區福林里34鄰臺灣大道四段1270號,210449.682,2675643.102,120.6107083702614,24.185690388664035
1607,387000000A,66000,66000000,西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路７７號１２樓之５,12.67,其他,,,11009,十二層,15.0,辦公商業大樓,辦公室,鋼筋混凝土造,850903.0,25,111.9,1,0,1,有,有,23000,206.0,坡道機械,0.0,0,每月租金含稅含二代健保，簽約日110年9月1日，租賃期間自110年9月10日至112年9月9日,5(揭露且明細顯示備註),18364,臺中市西屯區惠來里47鄰市政北一路77號,213782.035,2672570.818,120.64358504835943,24.1580303507159
1608,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區西屯路二段２６８之８巷１號５樓之１０,2.82,住,,,11011,五層,13.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,860408.0,25,29.17,1,0,1,有,有,6000,206.0,,0.0,0,此為社會住宅包租代管,5(揭露且明細顯示備註),18365,臺中市西屯區逢甲里22鄰西屯路二段268之8巷1號,213907.687,2674358.242,120.64477690569836,24.17417225696429
1609,387000000A,66000,66000000,西屯區,建物,臺中市西屯區西屯路三段１６６之１００號六樓之１１,0.0,住,,,11011,六層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119.0,7,134.96,2,2,2,有,有,28000,207.0,坡道平面,39.74,0,租金含管理費。,5(揭露且明細顯示備註),18366,臺中市西屯區永安里46鄰西屯路三段166之100號,210353.383,2676306.967,120.6097422849963,24.191682098696834
1610,387000000A,66000,66000000,西屯區,房地(土地+建物)+車位,臺中市西屯區福中十六街５巷１１號五樓,22.4,住,,,11005,五層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,791110.0,31,117.37,3,2,2,有,有,21000,207.0,坡道平面,25.67,2000,社會住宅包租代管公會版,5(揭露且明細顯示備註),18367,臺中市西屯區福中里1鄰福中十六街5巷11號,210873.47,2674204.469,120.61491859967431,24.17271133308897
1611,387000000A,66000,66000000,西屯區,建物,臺中市西屯區市政北一路２８號十四樓之３,0.0,其他,,,11003,十四層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960726.0,14,332.62,4,2,2,有,有,69000,207.0,坡道平面,50.42,0,,2(資料揭露),18368,臺中市西屯區惠來里3鄰市政北一路28號,213954.5,2672542.495,120.64528292836582,24.15777857119146
1612,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區西安街８６號,74.0,住,,,11003,全,2.0,透天厝,見其他登記事項,加強磚造,670126.0,43,250.26,0,0,0,無,無,52000,208.0,,0.0,0,,2(資料揭露),18369,臺中市西屯區西平里1鄰西安街86號,213693.439,2675164.594,120.64264802100274,24.181448037833302
1613,387000000A,66000,66000000,西屯區,建物,臺中市西屯區市政北一路２６９號十八樓之５,0.0,其他,,,11001,十八層,28.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951113.0,14,144.22,3,2,2,有,有,30000,208.0,坡道平面,32.11,0,,2(資料揭露),18370,臺中市西屯區惠來里6鄰市政北一路269號,213267.581,2672863.277,120.63851503900099,24.160659114598513
1614,387000000A,66000,66000000,西屯區,建物,臺中市西屯區福順路３０９號,0.0,住,,,11006,全,4.0,透天厝,住宅、店舖、機械室,ＲＣ造,931111.0,17,168.06,4,3,4,有,有,35000,208.0,,0.0,0,含增建或未登記建物。;作店面與住家使用。租金含管理費。,5(揭露且明細顯示備註),18371,臺中市西屯區福雅里8鄰福順路309號,211237.018,2675367.531,120.61846533964216,24.18322180638046
1615,387000000A,66000,66000000,西屯區,建物,臺中市西屯區臺灣大道三段７０號二十樓之５,0.0,住,,,11011,二十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950816.0,15,110.77,3,2,2,有,有,23000,208.0,,0.0,0,租金含管理費。,5(揭露且明細顯示備註),18372,臺中市西屯區惠來里43鄰臺灣大道三段70號,214297.937,2673209.098,120.64864611327339,24.16380529444027
1616,387000000A,66000,66000000,西屯區,建物,臺中市西屯區福雅路１６６號８樓之１０,0.0,住,,,11010,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820118.0,29,48.02,1,1,1,有,有,10000,208.0,,0.0,0,社宅案件,5(揭露且明細顯示備註),18373,臺中市西屯區福雅里25鄰福雅路166號,211405.242,2675728.771,120.6201114411862,24.18648763492337
1617,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區櫻城三街２９號３樓之２,5.21,住,,,11006,三層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840426.0,26,47.83,1,1,1,有,無,10000,209.0,,0.0,0,社會住宅包租代管案件租金市價打9折。,5(揭露且明細顯示備註),18374,臺中市西屯區惠來里11鄰櫻城三街29號,214476.576,2673871.464,120.65038783974046,24.169789976668042
1618,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區四川三街４７之３號,8.0,住,,,11001,四層,6.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,800902.0,29,43.05,1,0,1,有,有,9000,209.0,,0.0,0,,2(資料揭露),18375,臺中市西屯區何安里24鄰四川三街47之3號,214702.016,2673243.166,120.65262187705254,24.16412200874268
1619,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區寧夏路４９-４號,26.72,住,,,11003,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720413.0,38,88.04,2,0,2,有,無,18500,210.0,,0.0,0,,2(資料揭露),18376,臺中市西屯區何福里4鄰寧夏路49之4號,215690.783,2673298.975,120.66235117287465,24.16464776830063
1620,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區文心路三段６之６號１２樓之５,9.74,住,,,11011,八層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980813.0,12,97.51,2,1,1,有,有,20500,210.0,,0.0,0,社會住宅出租租金90%,5(揭露且明細顯示備註),18377,臺中市西屯區何安里19鄰文心路三段6之6號,214508.655,2673140.168,120.65072151000604,24.16318767250574
1621,387000000A,66000,66000000,西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路７７號７樓之３,12.67,其他,,,11010,七層,15.0,辦公商業大樓,辦公室,鋼筋混凝土造,850903.0,25,99.95,0,0,0,無,有,21000,210.0,坡道機械,0.0,0,,2(資料揭露),18378,臺中市西屯區惠來里47鄰市政北一路77號,213782.035,2672570.818,120.64358504835943,24.1580303507159
1622,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區青海路二段１４３號５樓之１,5.69,住,,,11011,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730315.0,38,21.75,1,0,1,有,無,4600,211.0,,0.0,0,,2(資料揭露),18379,臺中市西屯區惠來里26鄰青海路二段143號,214157.976,2673720.689,120.64725604929139,24.168421378633305
1623,387000000A,66000,66000000,西屯區,建物,臺中市西屯區文心路三段６之６號四樓之２,0.0,商,,,11008,四層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980813.0,12,94.64,2,2,2,有,有,20000,211.0,,0.0,0,租金含管理費。,2(資料揭露),18380,臺中市西屯區何安里19鄰文心路三段6之6號,214508.655,2673140.168,120.65072151000604,24.16318767250574
1624,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區長安路一段４６巷２６之５號,15.07,住,,,11001,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730424.0,37,71.2,3,2,2,有,無,15000,211.0,,0.0,0,,2(資料揭露),18381,臺中市西屯區何仁里30鄰長安路一段46巷26之5號,214958.315,2673820.526,120.65513015568253,24.16934084023518
1625,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區文心路三段６-６號３樓之７,8.21,商,,,11007,三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980813.0,12,84.86,2,1,2,有,有,18000,212.0,,0.0,0,,2(資料揭露),18382,臺中市西屯區何安里19鄰文心路三段6之6號,214508.655,2673140.168,120.65072151000604,24.16318767250574
1626,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區至善路１０１巷２３號３樓之１,4.17,住,,,11008,三層,7.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,950711.0,15,30.62,1,0,1,有,有,6500,212.0,,0.0,0,,2(資料揭露),18383,臺中市西屯區至善里7鄰至善路101巷23號,213557.859,2674534.632,120.6413294757452,24.175756857997815
1627,387000000A,66000,66000000,西屯區,房地(土地+建物)+車位,臺中市西屯區何厝街７１之１１號５樓之６,22.9,住,,,11009,五層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811206.0,29,102.88,3,2,2,有,有,21800,212.0,坡道機械,0.0,1300,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、停車車位管理費費用為承租人另行支付。,5(揭露且明細顯示備註),18384,臺中市西屯區何安里3鄰何厝街71之11號,214976.435,2673121.697,120.65532542267125,24.16303136397775
1629,387000000A,66000,66000000,西屯區,建物,臺中市西屯區市政北一路２６７號五樓之２,0.0,其他,,,11010,五層,28.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951113.0,15,141.8,2,2,2,有,有,30000,212.0,坡道平面,32.11,0,租金含管理費。,5(揭露且明細顯示備註),18386,臺中市西屯區惠來里48鄰市政北一路267號,213279.435,2672880.211,120.63863126260063,24.160812291557033
1630,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區福聯街１５巷９號６樓之４６,3.84,住,,,11010,六層,13.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,830908.0,27,21.61,1,0,1,有,有,4600,213.0,,0.0,0,此為社會住宅包租代管,5(揭露且明細顯示備註),18387,臺中市西屯區福聯里9鄰福聯街15巷9號,210100.519,2675568.078,120.6072737143719,24.18500417128235
1631,387000000A,66000,66000000,西屯區,建物,臺中市西屯區合江街７３號,0.0,住,,,11011,全,2.0,透天厝,住家用,加強磚造,720307.0,39,117.63,4,2,2,有,無,25000,213.0,一樓平面,0.0,0,含增建或未登記建物。;,2(資料揭露),18388,臺中市西屯區何源里13鄰合江街73號,215821.352,2674003.044,120.66361947537348,24.171007803585077
1632,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區福聯街１５巷９號七樓之２,4.61,住,,,11007,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830908.0,27,25.87,1,0,1,有,有,5500,213.0,,0.0,0,社會住宅包租代管公會版。  套房無隔間,5(揭露且明細顯示備註),18389,臺中市西屯區福聯里9鄰福聯街15巷9號,210100.519,2675568.078,120.6072737143719,24.18500417128235
1633,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區文心路三段６號２２樓之１２,7.04,商,,,11003,二十二層,26.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980813.0,12,70.47,1,0,0,無,有,15000,213.0,,0.0,0,社會住宅,5(揭露且明細顯示備註),18390,臺中市西屯區何安里19鄰文心路三段6號,214503.564,2673160.529,120.65067090894851,24.16337140167718
1634,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區西屯路二段２４７號６樓之９,6.44,商,,,11002,六層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990201.0,11,70.11,1,0,0,無,有,15000,214.0,,0.0,0,,2(資料揭露),18391,臺中市西屯區上石里13鄰西屯路二段247號,214163.988,2673921.531,120.6473102346196,24.17023495935077
1635,387000000A,66000,66000000,西屯區,房地(土地+建物)+車位,臺中市西屯區市政路５００號６樓之７,13.04,其他,,,11003,六層,29.0,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1011219.0,8,247.42,0,0,0,無,有,53000,214.0,坡道機械,0.0,0,,2(資料揭露),18392,臺中市西屯區惠來里6鄰市政路500號,213208.502,2672811.078,120.6379349782729,24.160186420363164
1636,387000000A,66000,66000000,西屯區,建物,臺中市西屯區福聯街２２巷１２號３樓之１９,0.0,住,,,11007,三層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830930.0,27,21.06,1,0,1,有,有,4500,214.0,,0.0,0,,2(資料揭露),18393,臺中市西屯區福聯里1鄰福聯街22巷12號,210173.067,2675544.146,120.60798844370449,24.184789923531433
1637,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區甘肅路一段８號９樓之１６,2.24,商,,,11007,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860203.0,24,31.56,1,0,1,有,有,6800,215.0,,0.0,0,,2(資料揭露),18394,臺中市西屯區何德里20鄰甘肅路一段8號,215498.478,2673312.742,120.66045833032402,24.164767873050543
1638,387000000A,66000,66000000,西屯區,建物,臺中市西屯區台灣大道二段８５３號４樓之三,0.0,商,,,11005,四層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001228.0,9,232.12,3,2,2,有,無,50000,215.0,坡道平面,0.0,0,含管理費、稅金或水電等費用。;,2(資料揭露),18395,臺中市西屯區何成里32鄰臺灣大道二段853號,214641.321,2672883.007,120.65203337892525,24.160868692875173
1639,387000000A,66000,66000000,西屯區,建物,臺中市西屯區國安一路８７號十五樓之７,0.0,住,,,11007,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971127.0,13,107.07,2,2,1,有,有,23000,215.0,坡道機械,13.92,0,含增建或未登記建物。;,2(資料揭露),18396,臺中市西屯區永安里42鄰國安一路87號,210748.586,2676207.438,120.61363506598201,24.190793347281677
1640,387000000A,66000,66000000,西屯區,房地(土地+建物)+車位,臺中市西屯區市政路５００號４樓之６,15.19,其他,,,11010,四層,29.0,辦公商業大樓,辦公室〈第１２組〉、機械室,鋼骨鋼筋混凝土造,1011219.0,9,266.77,0,0,0,無,有,56000,215.0,坡道平面,20.0,3000,,2(資料揭露),18397,臺中市西屯區惠來里6鄰市政路500號,213208.502,2672811.078,120.6379349782729,24.160186420363164
1641,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區朝馬五街２１號,78.02,住,,,11002,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,870907.0,22,209.24,5,1,3,有,無,45000,215.0,,0.0,0,,2(資料揭露),18398,臺中市西屯區潮洋里20鄰朝馬五街21號,212948.84,2673450.276,120.63536329895304,24.16595178291332
1642,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區福聯街２２巷１２號４樓之５５,3.53,住,,,11010,四層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830930.0,27,23.15,1,0,1,有,有,5000,216.0,,0.0,0,此為社會住宅包租代管,5(揭露且明細顯示備註),18399,臺中市西屯區福聯里1鄰福聯街22巷12號,210173.067,2675544.146,120.60798844370449,24.184789923531433
1643,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區至善路１０１巷２３號３樓之７,4.1,住,,,11008,三層,7.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,950711.0,15,30.03,1,0,1,有,有,6500,216.0,,0.0,0,,2(資料揭露),18400,臺中市西屯區至善里7鄰至善路101巷23號,213557.859,2674534.632,120.6413294757452,24.175756857997815
1644,387000000A,66000,66000000,西屯區,房地(土地+建物)+車位,臺中市西屯區福安路６８號,23.62,住,,,11010,一層,15.0,住宅大樓(11層含以上有電梯),店舖、機械室、人行道,鋼筋混凝土造,970627.0,13,208.41,0,2,1,有,有,45000,216.0,坡道平面,0.0,0,,2(資料揭露),18401,臺中市西屯區福雅里26鄰福安路68號,211620.144,2675170.572,120.62224152770266,24.181452821105523
1645,387000000A,66000,66000000,西屯區,房地(土地+建物)+車位,臺中市西屯區福康路１２６號,20.42,住,,,11006,一層,16.0,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,801003.0,30,166.62,0,0,1,有,有,36000,216.0,坡道機械,0.0,0,,2(資料揭露),18402,臺中市西屯區福林里9鄰福康路126號,211250.247,2675813.143,120.61858358526788,24.18724563358069
1646,387000000A,66000,66000000,西屯區,房地(土地+建物),臺中市西屯區至善路１０１巷２３號３樓之３,4.1,住,,,11006,三層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950711.0,15,30.03,1,0,1,有,有,6500,216.0,,0.0,0,,2(資料揭露),18403,臺中市西屯區至善里7鄰至善路101巷23號,213557.859,2674534.632,120.6413294757452,24.175756857997815
1647,387000000A,66000,66000000,西屯區,建物,臺中市西屯區西苑一街７７號１４樓之８,0.0,住,,,11007,十四層,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1081005.0,2,124.55,1,1,1,有,有,27000,217.0,坡道平面,33.45,0,,2(資料揭露),18404,臺中市西屯區西安里2鄰西苑一街77號,213433.605,2675316.254,120.64008676974814,24.18281138852181
